,index,Unnamed: 0,lat,lon,d_water,d_park,geometry,d_lm
39,39,39,41.93572307752,-87.85447335100002,0.004124534573409189,0.0044062225223909565,POINT (-87.85447335100002 41.93572307752),0.2069824280111726
40,40,40,41.9431846932,-87.85447335100002,0.0007066349371159358,0.0017429132865897086,POINT (-87.85447335100002 41.9431846932),0.20422218898523273
41,41,41,41.95064630888,-87.85447335100002,0.0,0.000356483686042579,POINT (-87.85447335100002 41.95064630888),0.20123782166478707
42,42,42,41.95810792456,-87.85447335100002,0.0020700766502161415,0.0,POINT (-87.85447335100002 41.95810792456),0.1979356661637291
43,43,43,41.965569540240004,-87.85447335100002,0.0002539225235464953,0.0,POINT (-87.85447335100002 41.96556954024),0.19239848748381716
44,44,44,41.97303115592,-87.85447335100002,0.0006652447941735591,0.0,POINT (-87.85447335100002 41.97303115592),0.18695402470235564
45,45,45,41.9804927716,-87.85447335100002,0.001305145044528792,0.0,POINT (-87.85447335100002 41.9804927716),0.18165293318817483
46,46,46,41.98795438728,-87.85447335100002,0.0009077173787311994,0.0,POINT (-87.85447335100002 41.98795438728),0.17650813107740412
47,47,47,41.99541600295999,-87.85447335100002,0.006372026213623954,0.0066384826527142605,POINT (-87.85447335100002 41.99541600295999),0.1715336816899885
48,48,48,42.00287761864001,-87.85447335100002,0.013697263103177437,0.014055547219128524,POINT (-87.85447335100002 42.00287761864001),0.16674314803349394
49,49,49,42.01033923432,-87.85447335100002,0.02111820854334664,0.021503459731865772,POINT (-87.85447335100002 42.01033923432),0.16203461770638078
50,50,50,42.01780085,-87.85447335100002,0.028560354772918174,0.028958428313063757,POINT (-87.85447335100002 42.01780085),0.15733035068932785
51,51,51,41.644720066,-87.84800508020002,0.11794588314759535,0.13400981778915647,POINT (-87.84800508020002 41.644720066),0.30279743793613795
52,52,52,41.65218168168,-87.84800508020002,0.1153462369913229,0.13201197544526702,POINT (-87.84800508020002 41.65218168168),0.29964319617804575
53,53,53,41.65964329736,-87.84800508020002,0.11317963086069285,0.126842903599555,POINT (-87.84800508020002 41.65964329736),0.29664314087470883
54,54,54,41.667104913040006,-87.84800508020002,0.11146674218073087,0.11997854740821835,POINT (-87.84800508020002 41.66710491304001),0.2938019953256622
55,55,55,41.67456652872,-87.84800508020002,0.11023095706392692,0.11318980916989943,POINT (-87.84800508020002 41.67456652872),0.29063281745264646
56,56,56,41.6820281444,-87.84800508020002,0.10949084251746867,0.10649115164539473,POINT (-87.84800508020002 41.6820281444),0.28661605387027833
57,57,57,41.68948976008,-87.84800508020002,0.10925647217557873,0.09990069706823232,POINT (-87.84800508020002 41.68948976008),0.2827358793831317
58,58,58,41.696951375759994,-87.84800508020002,0.10952777184442763,0.09344134303287303,POINT (-87.84800508020002 41.69695137575999),0.2790013334413464
59,59,59,41.70441299144,-87.84800508020002,0.11030240792821068,0.08714224760681487,POINT (-87.84800508020002 41.70441299144),0.27541834007678945
60,60,60,41.71187460712,-87.84800508020002,0.11157177511104467,0.08104078889831218,POINT (-87.84800508020002 41.71187460712),0.27199288861360466
61,61,61,41.7193362228,-87.84800508020002,0.11331924913804335,0.07518509845484803,POINT (-87.84800508020002 41.7193362228),0.26873100356900304
62,62,62,41.72679783848,-87.84800508020002,0.11552313563136347,0.0696372027811402,POINT (-87.84800508020002 41.72679783848),0.2656387105057287
63,63,63,41.73425945416,-87.84800508020002,0.11815789827221425,0.06447660358463486,POINT (-87.84800508020002 41.73425945416),0.2627219978916928
64,64,64,41.741721069840004,-87.84800508020002,0.12119543885486578,0.05980364725960045,POINT (-87.84800508020002 41.74172106984),0.2598791274761798
65,65,65,41.74918268552,-87.84800508020002,0.1243381692493189,0.055741111025914634,POINT (-87.84800508020002 41.74918268552),0.2570745984727687
66,66,66,41.7566443012,-87.84800508020002,0.12032559778570134,0.05243107960330423,POINT (-87.84800508020002 41.7566443012),0.25441006610247763
67,67,67,41.76410591688,-87.84800508020002,0.11665277557697695,0.05002315639226263,POINT (-87.84800508020002 41.76410591688),0.2519384164944101
68,68,68,41.77156753256,-87.84800508020002,0.11335273280451058,0.04865147129978255,POINT (-87.84800508020002 41.77156753256),0.24966537824509583
69,69,69,41.77902914824001,-87.84800508020002,0.1104588857258711,0.048315107513951266,POINT (-87.84800508020002 41.77902914824001),0.24754011227621753
70,70,70,41.78649076392,-87.84800508020002,0.10800388999690423,0.04808516821184743,POINT (-87.84800508020002 41.78649076392),0.24530478808773162
71,71,71,41.7939523796,-87.84800508020002,0.10601823659275696,0.04894543931510745,POINT (-87.84800508020002 41.7939523796),0.24326745295506838
72,72,72,41.80141399528,-87.84800508020002,0.10452867617608216,0.04950167328879152,POINT (-87.84800508020002 41.80141399528),0.241417196725232
73,73,73,41.808875610959994,-87.84800508020002,0.10152550957575616,0.0504244905766972,POINT (-87.84800508020002 41.80887561095999),0.2394386115135362
74,74,74,41.81633722664,-87.84800508020002,0.09709235998419252,0.05240414352473143,POINT (-87.84800508020002 41.81633722664),0.23767790370478536
75,75,75,41.82379884232,-87.84800508020002,0.09304716576605196,0.055327305051971726,POINT (-87.84800508020002 41.82379884232),0.23613994696489882
76,76,76,41.831260458,-87.84800508020002,0.08944097298379021,0.05905403057522221,POINT (-87.84800508020002 41.831260458),0.2348291178980607
77,77,77,41.83872207368,-87.84800508020002,0.08632682451648946,0.06344287026259228,POINT (-87.84800508020002 41.83872207368),0.2330093120309417
78,78,78,41.84618368936,-87.84800508020002,0.08376338717498194,0.0683664279032148,POINT (-87.84800508020002 41.84618368936),0.22960914498686635
79,79,79,41.853645305040004,-87.84800508020002,0.081802450134841,0.07371764075475339,POINT (-87.84800508020002 41.85364530504),0.2264039108477944
80,80,80,41.86110692072,-87.84800508020002,0.07588532353808042,0.0744963102171697,POINT (-87.84800508020002 41.86110692072),0.22340200010265576
81,81,81,41.8685685364,-87.84800508020002,0.06842435092418575,0.06879233302982465,POINT (-87.84800508020002 41.8685685364),0.22061171290225887
82,82,82,41.87603015208,-87.84800508020002,0.0609635357195197,0.06133212365723328,POINT (-87.84800508020002 41.87603015208),0.21804117387911492
83,83,83,41.88349176776,-87.84800508020002,0.05350294377477044,0.053872303812237884,POINT (-87.84800508020002 41.88349176776),0.21569823958625214
84,84,84,41.89095338344001,-87.84800508020002,0.04604268361878354,0.04641306131771557,POINT (-87.84800508020002 41.89095338344001),0.21358997063321425
85,85,85,41.89841499912,-87.84800508020002,0.038582947712488304,0.038954727836785726,POINT (-87.84800508020002 41.89841499912),0.21172345522895372
86,86,86,41.9058766148,-87.84800508020002,0.03112411301004212,0.03149794880395085,POINT (-87.84800508020002 41.9058766148),0.21010549457400554
87,87,87,41.91333823048,-87.84800508020002,0.02366703158934804,0.024042274214101482,POINT (-87.84800508020002 41.91333823048),0.20773494032536569
88,88,88,41.920799846159994,-87.84800508020002,0.016214122700676115,0.016587076760211532,POINT (-87.84800508020002 41.92079984615999),0.20515658399716893
89,89,89,41.92826146184,-87.84800508020002,0.008776023174879449,0.009133044950293651,POINT (-87.84800508020002 41.92826146184),0.20282010230719677
90,90,90,41.93572307752,-87.84800508020002,0.0015782292899068086,0.0016790131403757774,POINT (-87.84800508020002 41.93572307752),0.2007339414736061
91,91,91,41.9431846932,-87.84800508020002,0.003122146019355878,0.0,POINT (-87.84800508020002 41.9431846932),0.19835631984496455
92,92,92,41.95064630888,-87.84800508020002,0.0024446521309106073,0.0,POINT (-87.84800508020002 41.95064630888),0.19528232899293888
93,93,93,41.95810792456,-87.84800508020002,0.006577854220354807,0.0,POINT (-87.84800508020002 41.95810792456),0.1924486888198722
94,94,94,41.965569540240004,-87.84800508020002,0.006426813332833186,0.0,POINT (-87.84800508020002 41.96556954024),0.18807450865141395
95,95,95,41.97303115592,-87.84800508020002,0.006141898200578054,0.0,POINT (-87.84800508020002 41.97303115592),0.1825269165003554
96,96,96,41.9804927716,-87.84800508020002,0.007590956870880242,0.0,POINT (-87.84800508020002 41.9804927716),0.17709335399891837
97,97,97,41.98795438728,-87.84800508020002,0.007373222292668237,0.0,POINT (-87.84800508020002 41.98795438728),0.17181207242553354
98,98,98,41.99541600295999,-87.84800508020002,0.009899760646959634,0.007332850819420294,POINT (-87.84800508020002 41.99541600295999),0.16669754601925307
99,99,99,42.00287761864001,-87.84800508020002,0.015747017265130125,0.014722130822313145,POINT (-87.84800508020002 42.00287761864001),0.16176559239724803
100,100,100,42.01033923432,-87.84800508020002,0.022567305150185298,0.02213304027123307,POINT (-87.84800508020002 42.01033923432),0.15701442074260788
101,101,101,42.01780085,-87.84800508020002,0.029672666862140793,0.029556833207874875,POINT (-87.84800508020002 42.01780085),0.1523179413532843
102,102,102,41.644720066,-87.84153680940003,0.11197920841836118,0.12784070656223345,POINT (-87.84153680940003 41.644720066),0.2969797048183567
103,103,103,41.65218168168,-87.84153680940003,0.10923765904940924,0.12574488717800794,POINT (-87.84153680940003 41.65218168168),0.29376300255325516
104,104,104,41.65964329736,-87.84153680940003,0.10694737307806698,0.12406312290765888,POINT (-87.84153680940003 41.65964329736),0.2907022698248525
105,105,105,41.667104913040006,-87.84153680940003,0.1051345680882099,0.1175206781548583,POINT (-87.84153680940003 41.66710491304001),0.28780248280834797
106,106,106,41.67456652872,-87.84153680940003,0.10382343998316666,0.11058115054433977,POINT (-87.84153680940003 41.67456652872),0.2850685530834516
107,107,107,41.6820281444,-87.84153680940003,0.10303731066897097,0.1037141424037925,POINT (-87.84153680940003 41.6820281444),0.2811488759891303
108,108,108,41.68948976008,-87.84153680940003,0.10278822649974033,0.09693506708364323,POINT (-87.84153680940003 41.68948976008),0.2771931983932694
109,109,109,41.696951375759994,-87.84153680940003,0.1030764204341204,0.09026373880788864,POINT (-87.84153680940003 41.69695137575999),0.2733829471766426
110,110,110,41.70441299144,-87.84153680940003,0.10389916669092177,0.08372591757490104,POINT (-87.84153680940003 41.70441299144),0.2697253302817361
111,111,111,41.71187460712,-87.84153680940003,0.10524579158206794,0.07735546148173694,POINT (-87.84153680940003 41.71187460712),0.26622663878979197
112,112,112,41.7193362228,-87.84153680940003,0.10709653528250336,0.07119731024032355,POINT (-87.84153680940003 41.7193362228),0.26289321791202813
113,113,113,41.72679783848,-87.84153680940003,0.109425821954459,0.06531154543396851,POINT (-87.84153680940003 41.72679783848),0.2597314310284451
114,114,114,41.73425945416,-87.84153680940003,0.1122038527342688,0.05977867818546879,POINT (-87.84153680940003 41.73425945416),0.25674761911484245
115,115,115,41.741721069840004,-87.84153680940003,0.11539822374512555,0.05470588799519124,POINT (-87.84153680940003 41.74172106984),0.25391379412384074
116,116,116,41.74918268552,-87.84153680940003,0.11897363940476195,0.050232752405129394,POINT (-87.84153680940003 41.74918268552),0.25107614454910904
117,117,117,41.7566443012,-87.84153680940003,0.1148323318911483,0.04653252694792875,POINT (-87.84153680940003 41.7566443012),0.24834726275112612
118,118,118,41.76410591688,-87.84153680940003,0.11097785821903844,0.04380153115173552,POINT (-87.84153680940003 41.76410591688),0.24581465962676172
119,119,119,41.77156753256,-87.84153680940003,0.10750375341969798,0.04222823244495625,POINT (-87.84153680940003 41.77156753256),0.24348446002974522
120,120,120,41.77902914824001,-87.84153680940003,0.10444797940062557,0.04188436300612132,POINT (-87.84153680940003 41.77902914824001),0.24136252625799975
121,121,121,41.78649076392,-87.84153680940003,0.10184819693806978,0.04162250632466706,POINT (-87.84153680940003 41.78649076392),0.23911556505709922
122,122,122,41.7939523796,-87.84153680940003,0.0997400694571156,0.04261344459832076,POINT (-87.84153680940003 41.7939523796),0.23702584466530355
123,123,123,41.80141399528,-87.84153680940003,0.09815528059252186,0.04304250819344204,POINT (-87.84153680940003 41.80141399528),0.23515232059801042
124,124,124,41.808875610959994,-87.84153680940003,0.09652258933467543,0.044100692773602714,POINT (-87.84153680940003 41.80887561095999),0.23318251462458328
125,125,125,41.81633722664,-87.84153680940003,0.09184828536534297,0.04635122556904964,POINT (-87.84153680940003 41.81633722664),0.23137420416419607
126,126,126,41.82379884232,-87.84153680940003,0.08756115699526018,0.04963217240365573,POINT (-87.84153680940003 41.82379884232),0.22979406214195158
127,127,127,41.831260458,-87.84153680940003,0.08372070425680726,0.05375518933434751,POINT (-87.84153680940003 41.831260458),0.2284468232563
128,128,128,41.83872207368,-87.84153680940003,0.08038611793143426,0.05854263096537756,POINT (-87.84153680940003 41.83872207368),0.22731458958222728
129,129,129,41.84618368936,-87.84153680940003,0.07762675026053595,0.06384520590802206,POINT (-87.84153680940003 41.84618368936),0.22382793079819932
130,130,130,41.853645305040004,-87.84153680940003,0.0755066101281791,0.06954518251927409,POINT (-87.84153680940003 41.85364530504),0.22053869046264812
131,131,131,41.86110692072,-87.84153680940003,0.07407245797967267,0.0680946035570105,POINT (-87.84153680940003 41.86110692072),0.21745582722399207
132,132,132,41.8685685364,-87.84153680940003,0.06881837383335591,0.0664375798494239,POINT (-87.84153680940003 41.8685685364),0.21458823596244125
133,133,133,41.87603015208,-87.84153680940003,0.061405451428163615,0.060931956890191326,POINT (-87.84153680940003 41.87603015208),0.2119446546869869
134,134,134,41.88349176776,-87.84153680940003,0.05400594199009635,0.05400427838619734,POINT (-87.84153680940003 41.88349176776),0.20953356223863495
135,135,135,41.89095338344001,-87.84153680940003,0.046626231806685854,0.04654461541862424,POINT (-87.84153680940003 41.89095338344001),0.20736283297255215
136,136,136,41.89841499912,-87.84153680940003,0.039277482504050734,0.039084450384132524,POINT (-87.84153680940003 41.89841499912),0.20543974892262698
137,137,137,41.9058766148,-87.84153680940003,0.031981044203297664,0.031624278960404865,POINT (-87.84153680940003 41.9058766148),0.2037719013836125
138,138,138,41.91333823048,-87.84153680940003,0.024783162871647425,0.024164107536677217,POINT (-87.84153680940003 41.91333823048),0.2017173077363377
139,139,139,41.920799846159994,-87.84153680940003,0.01780377916690684,0.016703942791380984,POINT (-87.84153680940003 41.92079984615999),0.19906102271866422
140,140,140,41.92826146184,-87.84153680940003,0.011449688224463874,0.00924379141969439,POINT (-87.84153680940003 41.92826146184),0.19665213120715191
141,141,141,41.93572307752,-87.84153680940003,0.004692455675326315,0.0017836400480077965,POINT (-87.84153680940003 41.93572307752),0.19449982536738236
142,142,142,41.9431846932,-87.84153680940003,0.0029676732730933874,0.0,POINT (-87.84153680940003 41.9431846932),0.19252904670526963
143,143,143,41.95064630888,-87.84153680940003,0.00035677794248302534,0.0,POINT (-87.84153680940003 41.95064630888),0.189360482201827
144,144,144,41.95810792456,-87.84153680940003,0.00034685155246669345,0.0,POINT (-87.84153680940003 41.95810792456),0.1864368580278321
145,145,145,41.965569540240004,-87.84153680940003,0.007673176672402159,0.005155199549622222,POINT (-87.84153680940003 41.96556954024),0.18361268269977385
146,146,146,41.97303115592,-87.84153680940003,0.012483465015613331,0.005090889231921927,POINT (-87.84153680940003 41.97303115592),0.17821487631694077
147,147,147,41.9804927716,-87.84153680940003,0.014007240559139895,0.002834302966000162,POINT (-87.84153680940003 41.9804927716),0.17265572964598994
148,148,148,41.98795438728,-87.84153680940003,0.013837680941681306,0.005107172164561658,POINT (-87.84153680940003 41.98795438728),0.16723436602612435
149,149,149,41.99541600295999,-87.84153680940003,0.015381780257387375,0.009230918458760586,POINT (-87.84153680940003 41.99541600295999),0.16197535861310494
150,150,150,42.00287761864001,-87.84153680940003,0.01970791211902975,0.01596063924916271,POINT (-87.84153680940003 42.00287761864001),0.15689503444225233
151,151,151,42.01033923432,-87.84153680940003,0.025489537247362363,0.023138673044018475,POINT (-87.84153680940003 42.01033923432),0.15201130972576932
152,152,152,42.01780085,-87.84153680940003,0.03197471868820748,0.02717826000914196,POINT (-87.84153680940003 42.01780085),0.14728569345171733
153,153,153,41.644720066,-87.83506853860003,0.10607110990491524,0.12170266348385105,POINT (-87.83506853860003 41.644720066),0.2911894207927059
154,154,154,41.65218168168,-87.83506853860003,0.10317293722394344,0.11949924140404558,POINT (-87.83506853860003 41.65218168168),0.28790803284503375
155,155,155,41.65964329736,-87.83506853860003,0.100744872966916,0.11772829103632347,POINT (-87.83506853860003 41.65964329736),0.28478438052132454
156,156,156,41.667104913040006,-87.83506853860003,0.09882002457036528,0.11537350130794212,POINT (-87.83506853860003 41.66710491304001),0.2818237087582282
157,157,157,41.67456652872,-87.83506853860003,0.09742395259345296,0.10829647208374736,POINT (-87.83506853860003 41.67456652872),0.2790312055392476
158,158,158,41.6820281444,-87.83506853860003,0.09658575070313008,0.10127466783273142,POINT (-87.83506853860003 41.6820281444),0.2757231753738651
159,159,159,41.68948976008,-87.83506853860003,0.0963199841982705,0.09432042324219264,POINT (-87.83506853860003 41.68948976008),0.2716914390162345
160,160,160,41.696951375759994,-87.83506853860003,0.09662733126865478,0.08744985736783495,POINT (-87.83506853860003 41.69695137575999),0.26780292120551785
161,161,161,41.70441299144,-87.83506853860003,0.09750451034520784,0.08068434968341172,POINT (-87.83506853860003 41.70441299144),0.26406802645305905
162,162,162,41.71187460712,-87.83506853860003,0.09893820972873364,0.07405270036351426,POINT (-87.83506853860003 41.71187460712),0.26049336268038037
163,163,163,41.7193362228,-87.83506853860003,0.10090471033657096,0.0675943192548961,POINT (-87.83506853860003 41.7193362228),0.25708561380085615
164,164,164,41.72679783848,-87.83506853860003,0.10337360982861996,0.061363938734807985,POINT (-87.83506853860003 41.72679783848),0.2538515019914316
165,165,165,41.73425945416,-87.83506853860003,0.10630991142412018,0.05543848280461667,POINT (-87.83506853860003 41.73425945416),0.25079774464767834
166,166,166,41.741721069840004,-87.83506853860003,0.10967599152183258,0.04992663809449165,POINT (-87.83506853860003 41.74172106984),0.2479310061176851
167,167,167,41.74918268552,-87.83506853860003,0.11343043890916055,0.04498071169146805,POINT (-87.83506853860003 41.74918268552),0.24507967980768336
168,168,168,41.7566443012,-87.83506853860003,0.10944567815549197,0.040806997858647394,POINT (-87.83506853860003 41.7566443012),0.2423054294727441
169,169,169,41.76410591688,-87.83506853860003,0.10539438805857597,0.03766310052707283,POINT (-87.83506853860003 41.76410591688),0.2397090009228164
170,170,170,41.77156753256,-87.83506853860003,0.1017297843243557,0.03582120357415692,POINT (-87.83506853860003 41.77156753256),0.2373188583150751
171,171,171,41.77902914824001,-87.83506853860003,0.09849503754113813,0.03546726898221321,POINT (-87.83506853860003 41.77902914824001),0.23514129224285069
172,172,172,41.78649076392,-87.83506853860003,0.09573373093582296,0.0351619071982235,POINT (-87.83506853860003 41.78649076392),0.23294002066270258
173,173,173,41.7939523796,-87.83506853860003,0.09348782527509636,0.03632949690821061,POINT (-87.83506853860003 41.7939523796),0.23079671892303638
174,174,174,41.80141399528,-87.83506853860003,0.0917951585191365,0.036586560634460315,POINT (-87.83506853860003 41.80141399528),0.2288722095601996
175,175,175,41.808875610959994,-87.83506853860003,0.09068671455925566,0.03782578499632505,POINT (-87.83506853860003 41.80887561095999),0.22693831457918717
176,176,176,41.81633722664,-87.83506853860003,0.08676961297649749,0.0404271569520964,POINT (-87.83506853860003 41.81633722664),0.2250798432779204
177,177,177,41.82379884232,-87.83506853860003,0.08221809062418252,0.044150554299835484,POINT (-87.83506853860003 41.82379884232),0.22345519571739036
178,178,178,41.831260458,-87.83506853860003,0.07811539241912235,0.04873950438656576,POINT (-87.83506853860003 41.831260458),0.22206950387951357
179,179,179,41.83872207368,-87.83506853860003,0.07453329682334194,0.05397368384523053,POINT (-87.83506853860003 41.83872207368),0.22092726411785718
180,180,180,41.84618368936,-87.83506853860003,0.07154856207696668,0.05968357583887088,POINT (-87.83506853860003 41.84618368936),0.21808531083842264
181,181,181,41.853645305040004,-87.83506853860003,0.06924256315532212,0.06336790801206363,POINT (-87.83506853860003 41.85364530504),0.2147081139339351
182,182,182,41.86110692072,-87.83506853860003,0.06767844824846794,0.06170678151941095,POINT (-87.83506853860003 41.86110692072),0.21154029637815727
183,183,183,41.8685685364,-87.83506853860003,0.06658994141237448,0.06090409986622261,POINT (-87.83506853860003 41.8685685364),0.20859139774103894
184,184,184,41.87603015208,-87.83506853860003,0.0625170640469641,0.056563490457871825,POINT (-87.83506853860003 41.87603015208),0.20587082563703396
185,185,185,41.88349176776,-87.83506853860003,0.05526658667036805,0.051083570980398105,POINT (-87.83506853860003 41.88349176776),0.20338774275383423
186,186,186,41.89095338344001,-87.83506853860003,0.04808075835972697,0.046142328024238254,POINT (-87.83506853860003 41.89095338344001),0.2011509147282011
187,187,187,41.89841499912,-87.83506853860003,0.040993590521100534,0.03923169024320721,POINT (-87.83506853860003 41.89841499912),0.19916785994477493
188,188,188,41.9058766148,-87.83506853860003,0.03406671425730591,0.03177446599085541,POINT (-87.83506853860003 41.9058766148),0.1974470404718242
189,189,189,41.91333823048,-87.83506853860003,0.027265692533818053,0.024319935768442158,POINT (-87.83506853860003 41.91333823048),0.19572842436164894
190,190,190,41.920799846159994,-87.83506853860003,0.01993240014368072,0.016871670921113163,POINT (-87.83506853860003 41.92079984615999),0.19298972674341483
191,191,191,41.92826146184,-87.83506853860003,0.01273281336676136,0.009444112109372248,POINT (-87.83506853860003 41.92826146184),0.19050408019518178
192,192,192,41.93572307752,-87.83506853860003,0.006158164788657736,0.002239197543239023,POINT (-87.83506853860003 41.93572307752),0.1882815071392823
193,193,193,41.9431846932,-87.83506853860003,0.004473080140957734,0.0013606735944609685,POINT (-87.83506853860003 41.9431846932),0.1863314216856057
194,194,194,41.95064630888,-87.83506853860003,0.003114086057849081,0.0018599840306256585,POINT (-87.83506853860003 41.95064630888),0.18347553917837303
195,195,195,41.95810792456,-87.83506853860003,0.0015131628952205016,0.0,POINT (-87.83506853860003 41.95810792456),0.18045659668844552
196,196,196,41.965569540240004,-87.83506853860003,0.00831991430710079,0.006272876874059939,POINT (-87.83506853860003 41.96556954024),0.1776998720232177
197,197,197,41.97303115592,-87.83506853860003,0.012650607697550805,0.006132157955881249,POINT (-87.83506853860003 41.97303115592),0.17374779924125008
198,198,198,41.9804927716,-87.83506853860003,0.01805350387796694,0.0033168023593198627,POINT (-87.83506853860003 41.9804927716),0.1683497044335878
199,199,199,41.98795438728,-87.83506853860003,0.02020089394896325,0.00922845543246909,POINT (-87.83506853860003 41.98795438728),0.16278499680083214
200,200,200,41.99541600295999,-87.83506853860003,0.02140005923897253,0.013911398382319766,POINT (-87.83506853860003 41.99541600295999),0.15737737703091617
201,201,201,42.00287761864001,-87.83506853860003,0.024748981831961052,0.016427897664398783,POINT (-87.83506853860003 42.00287761864001),0.1521435961055303
