,lat,lon,d_water,d_park
0,41.644720066,-87.85447335100002,0.12396288411945695,0.14020589619455737
1,41.65218168168,-87.85447335100002,0.12149205601933866,0.13624302941637242
2,41.65964329736,-87.85447335100002,0.11943698811302297,0.12944705980461108
3,41.66710491304,-87.85447335100002,0.11781370409235448,0.12272844387785029
4,41.67456652872,-87.85447335100002,0.11664518058970388,0.11610061153331967
5,41.6820281444,-87.85447335100002,0.11594601698532148,0.10958003685551036
6,41.68948976008,-87.85447335100002,0.1157247206599711,0.10318705525990786
7,41.69695137576,-87.85447335100002,0.11598100799347577,0.09694691169026273
8,41.70441299144,-87.85447335100002,0.1167128210812295,0.09089109096308606
9,41.711874607119995,-87.85447335100002,0.11791319863105752,0.0850589710950782
10,41.719336222799996,-87.85447335100002,0.11956802931882599,0.0794997995479092
11,41.726797838479996,-87.85447335100002,0.12165876982807322,0.0742748888230349
12,41.73425945416,-87.85447335100002,0.1241634017498096,0.06945971140382534
13,41.74172106984,-87.85447335100002,0.12705745082127692,0.06514518649941275
14,41.74918268552,-87.85447335100002,0.1297514640437019,0.06143688270815745
15,41.7566443012,-87.85447335100002,0.1259115227915943,0.05845029689283519
16,41.76410591688,-87.85447335100002,0.12240642196806643,0.05630040207616034
17,41.77156753256,-87.85447335100002,0.11926568711688437,0.055085249914347476
18,41.77902914824,-87.85447335100002,0.11651878614632424,0.05475469311415271
19,41.78649076392,-87.85447335100002,0.11419414321091595,0.05454915971360715
20,41.7939523796,-87.85447335100002,0.11231797976926748,0.05530898166887386
21,41.80141399528,-87.85447335100002,0.11091305708678321,0.05596294184084885
22,41.80887561096,-87.85447335100002,0.10668610496052312,0.05678084581098981
23,41.81633722664,-87.85447335100002,0.10247644736392274,0.058545960233415135
24,41.82379884232,-87.85447335100002,0.09865227292934489,0.06117635070356772
25,41.831260458,-87.85447335100002,0.09525627211677794,0.06456635136254218
26,41.838722073679996,-87.85447335100002,0.09233845547982338,0.0686034473495909
27,41.84618368936,-87.85447335100002,0.08994651055112968,0.07318062356483061
28,41.85364530504,-87.85447335100002,0.08348105100896416,0.07820310581772857
29,41.86110692072,-87.85447335100002,0.07603286883335289,0.07641686754686713
30,41.8685685364,-87.85447335100002,0.06858760693893956,0.06897417663426343
31,41.87603015208,-87.85447335100002,0.061146332067452354,0.06153606955425219
32,41.88349176776,-87.85447335100002,0.053710701374194446,0.05410443685234155
33,41.89095338344,-87.85447335100002,0.046283435222816936,0.04668237071041191
34,41.89841499912,-87.85447335100002,0.03886932887320732,0.039275295037614816
35,41.9058766148,-87.85447335100002,0.031477682494022066,0.0318936558354654
36,41.91333823048,-87.85447335100002,0.02412914587065684,0.02456039865154063
37,41.92079984616,-87.85447335100002,0.016880115011825802,0.017337026804101673
38,41.92826146184,-87.85447335100002,0.009950268785643935,0.010450867871705247
39,41.93572307752,-87.85447335100002,0.004124534573409189,0.004406222522390956
40,41.9431846932,-87.85447335100002,0.0007066349371159358,0.0017429132865897086
41,41.95064630888,-87.85447335100002,0.0,0.000356483686042579
42,41.95810792456,-87.85447335100002,0.0020700766502161415,0.0
43,41.96556954024,-87.85447335100002,0.00025392252354649534,0.0
44,41.97303115592,-87.85447335100002,0.0006652447941735591,0.0
45,41.9804927716,-87.85447335100002,0.001305145044528792,0.0
46,41.98795438728,-87.85447335100002,0.0009077173787311994,0.0
47,41.99541600296,-87.85447335100002,0.006372026213623954,0.00663848265271426
48,42.00287761864,-87.85447335100002,0.013697263103177435,0.014055547219128524
49,42.01033923432,-87.85447335100002,0.02111820854334664,0.021503459731865775
50,42.01780085,-87.85447335100002,0.028560354772918177,0.028958428313063753
51,41.644720066,-87.84800508020002,0.11794588314759535,0.13400981778915647
52,41.65218168168,-87.84800508020002,0.1153462369913229,0.13201197544526702
53,41.65964329736,-87.84800508020002,0.11317963086069284,0.126842903599555
54,41.66710491304,-87.84800508020002,0.11146674218073088,0.11997854740821834
55,41.67456652872,-87.84800508020002,0.11023095706392691,0.11318980916989942
56,41.6820281444,-87.84800508020002,0.10949084251746867,0.10649115164539473
57,41.68948976008,-87.84800508020002,0.10925647217557873,0.09990069706823233
58,41.69695137576,-87.84800508020002,0.10952777184442765,0.09344134303287303
59,41.70441299144,-87.84800508020002,0.11030240792821068,0.08714224760681487
60,41.711874607119995,-87.84800508020002,0.11157177511104469,0.08104078889831218
61,41.719336222799996,-87.84800508020002,0.11331924913804335,0.07518509845484803
62,41.726797838479996,-87.84800508020002,0.11552313563136349,0.0696372027811402
63,41.73425945416,-87.84800508020002,0.11815789827221423,0.06447660358463486
64,41.74172106984,-87.84800508020002,0.12119543885486578,0.059803647259600454
65,41.74918268552,-87.84800508020002,0.1243381692493189,0.05574111102591463
66,41.7566443012,-87.84800508020002,0.12032559778570136,0.05243107960330423
67,41.76410591688,-87.84800508020002,0.11665277557697694,0.05002315639226263
68,41.77156753256,-87.84800508020002,0.11335273280451058,0.04865147129978255
69,41.77902914824,-87.84800508020002,0.1104588857258711,0.04831510751395127
70,41.78649076392,-87.84800508020002,0.10800388999690423,0.048085168211847426
71,41.7939523796,-87.84800508020002,0.10601823659275696,0.04894543931510745
72,41.80141399528,-87.84800508020002,0.10452867617608215,0.04950167328879152
73,41.80887561096,-87.84800508020002,0.10152550957575616,0.0504244905766972
74,41.81633722664,-87.84800508020002,0.09709235998419251,0.05240414352473143
75,41.82379884232,-87.84800508020002,0.09304716576605197,0.055327305051971726
76,41.831260458,-87.84800508020002,0.08944097298379021,0.059054030575222204
77,41.838722073679996,-87.84800508020002,0.08632682451648946,0.06344287026259227
78,41.84618368936,-87.84800508020002,0.08376338717498194,0.0683664279032148
79,41.85364530504,-87.84800508020002,0.081802450134841,0.07371764075475339
80,41.86110692072,-87.84800508020002,0.07588532353808043,0.0744963102171697
81,41.8685685364,-87.84800508020002,0.06842435092418575,0.06879233302982465
82,41.87603015208,-87.84800508020002,0.0609635357195197,0.06133212365723327
83,41.88349176776,-87.84800508020002,0.05350294377477044,0.053872303812237884
84,41.89095338344,-87.84800508020002,0.04604268361878354,0.04641306131771557
85,41.89841499912,-87.84800508020002,0.038582947712488304,0.038954727836785726
86,41.9058766148,-87.84800508020002,0.031124113010042122,0.03149794880395085
87,41.91333823048,-87.84800508020002,0.023667031589348037,0.02404227421410148
88,41.92079984616,-87.84800508020002,0.016214122700676115,0.01658707676021153
89,41.92826146184,-87.84800508020002,0.008776023174879449,0.009133044950293653
90,41.93572307752,-87.84800508020002,0.0015782292899068086,0.0016790131403757777
91,41.9431846932,-87.84800508020002,0.003122146019355878,0.0
92,41.95064630888,-87.84800508020002,0.0024446521309106073,0.0
93,41.95810792456,-87.84800508020002,0.006577854220354806,0.0
94,41.96556954024,-87.84800508020002,0.006426813332833187,0.0
95,41.97303115592,-87.84800508020002,0.006141898200578054,0.0
96,41.9804927716,-87.84800508020002,0.007590956870880242,0.0
97,41.98795438728,-87.84800508020002,0.0073732222926682365,0.0
98,41.99541600296,-87.84800508020002,0.009899760646959634,0.007332850819420293
99,42.00287761864,-87.84800508020002,0.015747017265130125,0.014722130822313143
100,42.01033923432,-87.84800508020002,0.022567305150185298,0.02213304027123307
101,42.01780085,-87.84800508020002,0.029672666862140793,0.029556833207874875
102,41.644720066,-87.84153680940003,0.11197920841836118,0.12784070656223345
103,41.65218168168,-87.84153680940003,0.10923765904940924,0.12574488717800797
104,41.65964329736,-87.84153680940003,0.106947373078067,0.12406312290765889
105,41.66710491304,-87.84153680940003,0.1051345680882099,0.1175206781548583
106,41.67456652872,-87.84153680940003,0.10382343998316666,0.11058115054433978
107,41.6820281444,-87.84153680940003,0.10303731066897096,0.1037141424037925
108,41.68948976008,-87.84153680940003,0.10278822649974033,0.09693506708364324
109,41.69695137576,-87.84153680940003,0.1030764204341204,0.09026373880788863
110,41.70441299144,-87.84153680940003,0.10389916669092177,0.08372591757490104
111,41.711874607119995,-87.84153680940003,0.10524579158206794,0.07735546148173694
112,41.719336222799996,-87.84153680940003,0.10709653528250337,0.07119731024032355
113,41.726797838479996,-87.84153680940003,0.10942582195445899,0.06531154543396851
114,41.73425945416,-87.84153680940003,0.1122038527342688,0.05977867818546879
115,41.74172106984,-87.84153680940003,0.11539822374512557,0.05470588799519124
116,41.74918268552,-87.84153680940003,0.11897363940476194,0.050232752405129394
